"","hitID","ts","sig","sigSD","noise","freq","freqSD","slop","burstSlop","batchID","motusDeviceID","receiverID","motusRecvID","recvProjectID","recvDeployID","runID","runLen","ant","motusTagID","ambigID","mfgID","dateBin","tagProjectID","tagDeployID","gpsLat","gpsLon","gpsAlt","gpsTs"
"13523",18323217,1441896681.9985,-67.371101,53.368099,-77.505997,3.8635,0.015987,0.00062,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13524",18323218,1441896688.0949,-66.285202,13.8291,-77.567902,4.552,0.03303,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13525",18323219,1441896688.0951,-65.995697,35.373798,-77.034103,3.85725,0.018426,0.00034,0.00052,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13526",18323220,1441896694.1909,-67.460403,35.0979,-78.0811,4.5445,0.065032,0.00036,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13527",18323221,1441896694.1911,-67.321999,23.3554,-76.523499,3.84825,0.017027,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13528",18323222,1441896700.287,-68.945702,28.5923,-78.4879,4.538,0.055633,0.00024,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13529",18323223,1441896706.3813,-67.101501,37.249599,-77.801498,4.456,0.129899,0.00214,-0.00198,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13530",18323224,1441896706.3833,-66.373199,54.758701,-76.668602,3.86475,0.027873,0.00064,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13531",18323225,1441896712.4795,-66.967796,26.1565,-77.977097,4.508,0.047361,4e-05,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13532",18323226,1441896712.4796,-67.401497,22.276501,-76.226196,3.834,0.032212,0.00022,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13533",18323227,1441896718.5756,-68.231903,31.850201,-78.569,4.5255,0.082047,0.00024,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13534",18323228,1441896724.6719,-70.986298,36.5453,-77.893204,4.50825,0.071282,0.00032,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13535",18323229,1441896730.7679,-68.416901,23.432501,-78.417397,4.541,0.05485,4e-05,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13536",18323230,1441896736.8639,-66.982101,7.1095,-77.4403,4.5055,0.048632,0.00054,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13537",18323231,1441896742.9602,-68.583603,10.0036,-77.219704,4.50925,0.0364,0.00076,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13538",18323232,1441896749.0563,-70.360703,37.410301,-78.693298,4.52075,0.08268,0.00036,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13539",18323233,1441896749.0564,-68.898903,22.3475,-76.577103,3.86175,0.022861,4e-05,0.00042,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13540",18323234,1441896755.1525,-66.276604,13.1562,-77.437401,4.527,0.047655,0.00026,0.00012,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13541",18323235,1441896755.1527,-66.825401,28.094299,-76.607803,3.8295,0.019822,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13542",18323236,1441896761.2488,-65.602898,3.61458,-76.706703,4.51975,0.036782,0.00014,0.00012,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13543",18323237,1441896761.2487,-66.489098,29.245701,-76.442902,3.84625,0.016915,0.00028,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683041,49,5,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13544",18323238,1441896767.3449,-67.0205,21.573299,-76.969498,4.4965,0.055541,0.00024,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13545",18323239,1441896773.4412,-69.612999,13.3273,-77.937698,4.479,0.089418,0.00064,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13546",18323240,1441896779.5372,-67.6101,19.0312,-77.916901,4.49075,0.047334,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13547",18323241,1441896791.7295,-68.630302,20.787201,-77.753998,4.49375,0.07638,0.00022,0.000121,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13548",18323242,1441896797.8258,-66.3255,9.28309,-77.251701,4.5125,0.025665,0.00022,0.00042,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13549",18323243,1441896803.9219,-68.806801,33.908901,-78.1632,4.4985,0.02311,0.00014,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13550",18323244,1441896810.0179,-66.953201,36.677601,-78.227303,4.509,0.030923,0.00036,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13551",18323245,1441896816.1142,-67.585602,3.3958,-77.694298,4.47125,0.049973,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13552",18323246,1441896822.2105,-69.357002,40.732201,-78.482803,4.479,0.078886,0.00034,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13553",18323247,1441896828.3065,-69.534401,18.618401,-77.5271,4.47525,0.059626,4e-05,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13554",18323248,1441896834.4028,-67.174698,30.8179,-78.595001,4.43975,0.030634,0.00056,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13555",18323249,1441896840.4988,-67.174698,31.473301,-77.740303,4.4685,0.037434,0.00024,0.00012,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13556",18323250,1441896846.5949,-68.696404,37.897701,-77.8535,4.44125,0.060347,0.00042,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13557",18323251,1441896852.6912,-65.869698,27.878599,-78.134102,4.4675,0.024027,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13558",18323252,1441896858.7872,-66.808701,36.614799,-78.649803,4.52375,0.075543,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13559",18323253,1441896864.8835,-68.268997,47.0709,-78.293297,4.45875,0.025366,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13560",18323254,1441896870.9795,-66.667603,11.7235,-77.697098,4.51,0.052795,0.00036,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13561",18323255,1441896877.0758,-65.120796,5.10453,-77.301003,4.46525,0.018183,4e-05,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13562",18323256,1441896883.1719,-65.298401,24.580601,-77.487198,4.4705,0.025315,0.00036,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13563",18323257,1441896889.2682,-64.487,7.05146,-77.667603,4.46425,0.017686,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13564",18323258,1441896895.3642,-65.918503,27.3892,-77.526299,4.453,0.016419,0.00024,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13565",18323259,1441896901.4602,-65.033401,10.2687,-77.510902,4.48925,0.074339,0.00054,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13566",18323260,1441896907.5565,-65.190903,26.421101,-77.380501,4.51525,0.045999,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13567",18323261,1441896913.6525,-65.680901,23.5504,-77.955101,4.51275,0.063789,0.00054,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13568",18323262,1441896925.8449,-64.390999,6.44073,-77.096901,4.47675,0.029621,0.00024,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13569",18323263,1441896931.9412,-65.243896,7.19653,-77.577599,4.471,0.035228,0.00024,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13570",18323264,1441896938.0375,-65.821098,20.1057,-77.675697,4.461,0.048159,0.00058,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13571",18323265,1441896944.1335,-66.152901,17.554501,-77.433296,4.48,0.036782,0.00024,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13572",18323266,1441896950.2298,-66.643997,13.0927,-77.281799,4.4745,0.015625,0.00058,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13573",18323267,1441896956.3258,-66.476501,19.5126,-77.258202,4.45725,0.047895,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13574",18323268,1441896962.4219,-67.896301,35.869701,-78.0821,4.456,0.048423,0.00036,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13575",18323269,1441896968.5181,-66.174301,14.3687,-76.996399,4.44325,0.042969,4e-05,0.00012,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13576",18323270,1441896974.6142,-66.383003,28.1642,-78.174004,4.458,0.023274,0.00018,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13577",18323271,1441896980.7105,-67.7351,30.4596,-77.943497,4.47975,0.010698,0.00058,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13578",18323272,1441896986.8065,-68.399597,35.9953,-77.8116,4.49325,0.031815,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13579",18323273,1441896992.9028,-67.991096,30.130699,-77.821198,4.42875,0.02596,0.00024,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13580",18323274,1441896998.9988,-69.8283,41.128502,-78.845703,4.518,0.066157,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13581",18323275,1441897005.0951,-68.335503,15.832,-77.497002,4.45,0.093451,0.00044,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13582",18323276,1441897011.1912,-69.944801,36.8927,-77.727402,4.48525,0.052505,0.00036,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13583",18323277,1441897017.287,-70.058197,28.5215,-78.165398,4.50275,0.070781,0.00048,-0.00028,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13584",18323278,1441897023.3835,-70.198898,28.4694,-79.021599,4.456,0.027437,4e-05,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13585",18323279,1441897029.4795,-70.757301,43.210999,-78.613701,4.474,0.044338,0.00062,-8e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13586",18323280,1441897035.5758,-68.481598,20.0341,-77.869598,4.5155,0.048789,4e-05,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13587",18323281,1441897041.6719,-70.306297,27.082001,-78.024696,4.463,0.052577,0.00036,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13588",18323282,1441897047.7681,-70.940804,31.912399,-79.0392,4.46775,0.014353,4e-05,0.00012,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13589",18323283,1441897053.8644,-71.151901,33.2033,-78.072899,4.49725,0.026494,0.00064,0.00022,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13590",18323284,1441897059.9605,-70.4823,21.7714,-77.381798,4.50025,0.063128,0.00024,2e-05,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13591",18323285,1441897078.2489,-70.219803,12.193,-77.256401,4.49525,0.097448,0.00084,0.000121,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13592",18323286,1441897096.5377,-70.067398,19.717899,-76.674301,4.4745,0.04837,0.00068,0.000321,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"13593",18323287,1441897108.7293,-72.246902,30.8587,-78.697304,4.4845,0.037535,0.00056,-0.00028,410,560,"SG-1012BB012075",1962,10,3675,683042,73,1,15977,NA,94,"2015-2",38,1765,45.08945,-64.368675,39.099998,1441896541
"15064",24241529,1442047234.6304,-53.1106,9.20673,-69.068901,2.707,0.002392,1e-04,0,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15065",24241530,1442047240.7267,-59.6558,23.964701,-72.027397,2.7105,0.006575,0.00012,0.00078,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15066",24241531,1442047246.8227,-51.5144,7.03699,-71.056801,2.70975,0.006379,0.000121,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15067",24241532,1442047252.9189,-56.4701,23.434799,-70.951103,2.713,0.003476,0.00022,0.00078,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15068",24241533,1442047259.0149,-51.8162,2.81806,-70.3908,2.703,0.003189,0.00022,0.00048,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15069",24241534,1442047265.1112,-55.104801,11.3262,-69.565498,2.71175,0.00374,0.00036,0.00078,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15070",24241535,1442047271.2072,-59.572102,6.94805,-70.227798,2.707,0.005582,3e-04,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826410,7,1,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15071",24241536,1442047259.0149,-57.522499,5.55097,-70.017197,2.94025,0.040969,5e-04,0,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15072",24241537,1442047265.1112,-56.286598,14.9956,-69.467598,2.97375,0.033241,0.00012,0.00078,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15073",24241538,1442047271.2072,-54.4226,3.89039,-69.582298,2.9795,0.026082,3e-04,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15074",24241539,1442047246.8226,-58.354599,15.4112,-69.114197,2.77375,0.01897,4e-04,0,1051,713,"SG-1415BBBK0382",NA,NA,NA,826412,5,2,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15075",24241540,1442047259.0151,-56.918999,9.77131,-68.840103,2.772,0.020608,0.00012,0.00158,1051,713,"SG-1415BBBK0382",NA,NA,NA,826412,5,2,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15076",24241541,1442047265.1111,-59.3396,15.1867,-67.139099,2.77225,0.015213,0.00022,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826412,5,2,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15077",24241542,1442047271.2074,-60.597801,7.68965,-68.002701,2.7875,0.010874,0.00046,0.00078,1051,713,"SG-1415BBBK0382",NA,NA,NA,826412,5,2,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15078",24241543,1442047277.3035,-53.130199,3.76376,-69.805702,2.97675,0.036522,0.00012,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15079",24241544,1442047277.3034,-60.9562,10.1165,-68.091904,2.7845,0.015847,0.00022,0.00048,1051,713,"SG-1415BBBK0382",NA,NA,NA,826412,5,2,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15080",24241545,1442047283.3995,-55.199402,5.87546,-69.303596,2.93725,0.017794,0.00058,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15081",24241546,1442047289.4958,-58.521198,31.672199,-71.394203,2.96275,0.040891,0.00032,0.00058,1051,713,"SG-1415BBBK0382",NA,NA,NA,826411,6,3,16039,NA,181,"2015-2",38,1827,39.442118333,-74.328676667,2.2,1442044587
"15143",25703562,1441896158.213,-69.061096,18.5214,-77.165298,3.83125,0.04697,0.00024,0,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15144",25703563,1441896170.4058,-66.299202,27.301201,-77.066597,3.81225,0.007132,0.00024,0.00062,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15145",25703564,1441896200.8872,-65.705803,30.185101,-76.3685,3.817,0.017213,0.00018,0.00092,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15146",25703565,1441896213.08,-66.441498,23.7925,-76.747299,3.81375,0.026993,4e-05,0.00042,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15147",25703566,1441896219.1764,-67.949699,20.4786,-77.353203,3.81225,0.012658,0.00056,0.00032,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15148",25703567,1441896225.2726,-66.295303,27.2973,-76.758598,3.776,0.073729,0.00104,0.00032,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15149",25703568,1441896231.3688,-66.292801,26.5604,-77.887802,3.79425,0.026058,0.00024,0.00012,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15150",25703569,1441896237.4652,-65.725197,18.4261,-77.5849,3.82,0.017286,4e-05,0.00012,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15151",25703570,1441896243.5614,-66.609001,29.264999,-77.5392,3.8255,0.007042,0.00024,0.00012,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15152",25703571,1441896249.6581,-66.108902,7.1466,-77.047203,3.8245,0.030425,0.00066,0.00042,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15153",25703572,1441896255.7542,-66.373001,18.183201,-76.984596,3.81975,0.018183,4e-05,0.00032,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15154",25703573,1441896261.8504,-65.2631,14.4343,-77.369797,3.81275,0.014832,0.00028,0.00012,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15155",25703574,1441896267.9468,-67.028603,27.907499,-77.061401,3.82775,0.021126,4e-05,2e-05,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15156",25703575,1441896274.0432,-66.902,11.0206,-77.780502,3.81075,0.013902,0.00034,0.00032,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15157",25703576,1441896280.1394,-67.118797,15.7128,-77.392403,3.804,0.012404,0.00036,2e-05,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15158",25703577,1441896286.2358,-67.727303,27.9086,-77.710098,3.8105,0.013948,0.00064,0.00032,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15159",25703578,1441896292.3323,-67.031502,27.714001,-77.615601,3.80975,0.016457,0.00058,0.00042,2066,9,"SG-1614BBBK1603",441,2,2191,849790,17,1,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15160",25703579,1441896316.7178,-70.258698,9.38589,-77.190399,3.565,0.036834,0.00052,0,2066,9,"SG-1614BBBK1603",441,2,2191,849791,5,3,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15161",25703580,1441896328.9101,-69.182602,18.8969,-78.016701,3.55475,0.017286,0.00036,0.00062,2066,9,"SG-1614BBBK1603",441,2,2191,849791,5,3,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15162",25703581,1441896347.1991,-70.050201,21.5681,-78.434097,3.5385,0.009568,4e-05,0.000721,2066,9,"SG-1614BBBK1603",441,2,2191,849791,5,3,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15163",25703582,1441896389.873,-71.464104,15.2884,-78.884903,3.59,0.053631,0.00134,0.001221,2066,9,"SG-1614BBBK1603",441,2,2191,849791,5,3,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
"15164",25703583,1441896402.0661,-70.063202,5.08661,-77.654099,3.5525,0.029578,0.00168,0.00062,2066,9,"SG-1614BBBK1603",441,2,2191,849791,5,3,15977,NA,94,"2015-2",38,1765,45.206978333,-64.397801667,202.3,1441892887
